restaurant,reviewer,review,rating,metadata,time,year,length,word_count,suspicious_len,suspicious_dup,possible_ai,restaurant_name,rating_value,category,keywords
Ulavacharu,Nagula Nagaraju,one of the best food experience in hyderabad raju gari kodi pulav unique and mouth watering quantity is very less compared to other similar level of restaurants,5,"13 Reviews , 11 Followers",2019-05-11 08:54:00,2019,160,27,False,False,False,Ulavacharu,5,General,"['pulav', 'kodi', 'watering']"
Driven Cafe,AbstractFoodie,nice place coffee is nice stays open till midnight which is great for people who work late night and are in need for a good coffee we had double chocolate decadent which is ok as we had better before plus it doesnt look like its made fresh coffee was nice as it can get better,3,"76 Reviews , 113 Followers",2018-08-13 00:18:00,2018,276,55,False,False,False,Driven Cafe,3,Cafe,"['coffee', 'nice', 'better']"
The Fisherman's Wharf,Arpa Ghosh,on a sunday evening my wife got some serious cravings for sea food so the first name that came to my find was fishermans wharf on my last trip to goa i had the opportunity to visit their outlet near mobor beachsouth goa i wont say that i had an awesome food experience but i was blown away by their ambiance although they have opened an outlet in hyderabad for quite sometime but somehow we were yet to visit so on sunday 19th may 2019 it was time for redemption we visited the place around at 830 pm in evening and by just watching the sheer numbers of cars parked i could figure out that it was a full house ambiance at the reservation table we were courteously greeted then we were taken inside and had our indoor seat at panjim restaurant we would had loved an outdoor or upper deck seats but unfortunately all were reserved starting from decors live music the lighting well all i could say was that place was lively the ambiance may not be as good as their south goa outlet but its not lagging that far either ratings 45 service as we were seated indoors at the panjim restaurant himanshu was incharge of our table he was polite courteous and efficient he was prompt in taking the order for us and the food came literally in no time topnotch ratings 55 food tada here comes the big deal my wife had prawn curry rice and i had fish and chips the prawn curry had thick gravy prepared with coconut milk and goan spices and tasted yum it was served with steamed rice for the fish and chips fillet well the size of the fillets was really generous and tasted really well it was served with tarter dip i was really impressed with the food and now that we can get the coastal flavors here in hyderabad is a pure bliss ratings 455 value for money hmm its a very important point is the food served worth the price absolutely yes my bill was just around a thousand bucks for the amazing dinner and i am not complaining ratings 45 lets calculate rating ambiance service food vfm4 4375 final thoughts if you love live music goan shack kinda experience and good sea food then its a must visit probably one of the best place to chill out in hyderabad,4,"32 Reviews , 70 Followers",2019-05-20 10:28:00,2019,2140,404,False,False,False,The Fisherman's Wharf,4,Indian,"['ratings', 'outlet', 'ambiance']"
Jonathan's Kitchen - Holiday Inn Express & Suites,Shantanu Sharma,great buffet great food good service nice location is there anything else you desire everything from the service to the food is awesome here the fish was especially wonderfulust go here if youre in hyderabad,4,"59 Reviews , 501 Followers",2019-01-26 14:05:00,2019,207,35,False,False,False,Jonathan's Kitchen - Holiday Inn Express & Suites,4,Seafood,"['youre', 'great', 'location']"
Zing's Northeast Kitchen,Jujit Saikia,if you live anywhere in hyderabad and you love eating pork and beef then this is a good place to try none of the dishes contains masala and the chutney given as complimentary with the main course is worth trying though it is very very spicy because of the bhoot jolokia happy feasting,5,"7 Reviews , 223 Followers",2019-01-23 20:30:00,2019,284,53,False,False,False,Zing's Northeast Kitchen,5,General,"['beef', 'complimentary', 'pork']"
Mustang Terrace Lounge,Nikhil,worst behavior of the staff here they dont even know how to talk to customers i have been here to have some fun and enjoy my evening but had a bad experience,1,"3 Reviews , 1 Follower",2019-05-04 22:58:00,2019,157,32,False,False,False,Mustang Terrace Lounge,1,General,"['talk', 'fun', 'customers']"
Eat India Company,Avin Seth,a family dine in place great ambiane tasty food nice view and awesome ambiance the place has an ancient indian look with old locks supari cutters old doors on walls and ceiling are amazing its a lovely experience cheers rakshita nath,5,"197 Reviews , 1383 Followers",2018-09-02 14:08:00,2018,233,41,False,False,False,Eat India Company,5,Indian,"['old', 'cheers', 'dine']"
Cascade - Radisson Hyderabad Hitec City,Chhillar.varun,very good place for team lunch and dinnerfood is very tasty and deliciousstaff is very helpful and courteous specially salim khan chef manoj naresh and alisha,5,1 Review,2019-01-20 22:32:00,2019,158,26,False,False,False,Cascade - Radisson Hyderabad Hitec City,5,General,"['helpful', 'chef', 'specially']"
Banana Leaf Multicuisine Restaurant,Digvijay Singh,i ordered butter chicken but got paneer,1,"1 Review , 1 Follower",2018-06-28 23:00:00,2018,39,7,False,False,False,Banana Leaf Multicuisine Restaurant,1,General,"['butter', 'paneer', 'got']"
NorFest - The Dhaba,Ashok Choudhary,i never been to this place but recently ordered veg combo punjabi nonveg combo and curries dal makhani is mouth watering and other items included in combos are also yum,4,"90 Reviews , 289 Followers",2018-07-12 17:13:00,2018,168,30,False,False,False,NorFest - The Dhaba,4,General,"['combo', 'included', 'combos']"
10 Downing Street,Bhargavi Vasudha Anantatmula,it was great experience you will find crowd mostly on friday and saturday dance floor is not that great pricing was normal you can enjoy with family too,4,"10 Reviews , 6 Followers",2019-05-11 22:50:00,2019,152,28,False,False,False,10 Downing Street,4,General,"['pricing', 'normal', 'great']"
Zing's Northeast Kitchen,Reshma Gupta,very late orderhe forgot half of the food that i orderedhad to keep remindingthe staffs are not friendly at allthey dont even talk to you straight facenot polite do not visit,1,"3 Reviews , 79 Followers",2019-01-27 15:41:00,2019,174,31,False,False,False,Zing's Northeast Kitchen,1,General,"['forgot', 'talk', 'staffs']"
AB's - Absolute Barbecues,Daggu Aishu,very nice food and my family coming in restarent coming very nice sarvice very good food and very nice staters and mean course and staff is very nice sarvice and staff name shekhar and santhu sarvice is very nice,5,"1 Review , 7 Followers",2019-05-24 15:36:00,2019,212,39,False,False,False,AB's - Absolute Barbecues,5,Steakhouse,"['nice', 'coming', 'staff']"
10 Downing Street,David Ebenezer,10downingstreet is known for its wonderful ambience their inhouse brew is awesome one of my all time favourites is the mushroom added shepherds pie if you want to chill with your gang on a cool sunday evening the outdoor rooftop bar will be the place they also have a cozy dance floor space,4,"8 Reviews , 16 Followers",2019-04-09 16:18:00,2019,290,53,False,False,False,10 Downing Street,4,Bar,"['cozy', 'added', 'chill']"
Being Hungry,Indra,should be bit less oily and spicy,4,0 Reviews,2018-07-29 15:33:00,2018,33,7,False,False,False,Being Hungry,4,General,"['oily', 'spicy', 'bit']"
Owm Nom Nom,Hari Peruka,ordered family pack but delivered regular biryani,1,1 Review,2018-08-03 20:02:00,2018,49,7,False,False,False,Owm Nom Nom,1,Indian,"['pack', 'regular', 'delivered']"
The Lal Street - Bar Exchange,PRATIK AGARWAL,went on a dry day still the service was good the music and the dj is really good we had fun they have a fairly big dance floor which is a nice touch with cool graffiti,4,"5 Reviews , 54 Followers",2019-05-04 18:57:00,2019,167,36,False,False,False,The Lal Street - Bar Exchange,4,Bar,"['touch', 'fun', 'dry']"
Behrouz Biryani,Azhar Syed,worst biryani shahghouse biryani is 100 times better than this biryani very very less quantity price is very highworst biryani shahghouse biryani is 100 times better than this biryani very very less quantity price is very highworst biryani shahghouse biryani is 100 times better than this biryani very very less quantity price is very high,1,"1 Review , 1 Follower",2019-03-01 18:18:00,2019,339,55,False,False,False,Behrouz Biryani,1,Indian,"['biryani', 'times', 'price']"
La La Land - Bar & Kitchen,P Raghuraj,this place is one of the finest place and a great attraction is thursday karaoke nights which has been a main attraction and a crowd puller please continue this trend and keep up the good work courteous staff and kj akshay is a friendly guyentertains allthis place is great to unwind after days of hard work please continue and dont ever stop karaokes,5,"6 Reviews , 16 Followers",2019-04-04 22:43:00,2019,351,63,False,False,False,La La Land - Bar & Kitchen,5,Bar,"['work', 'stop', 'place']"
Squeeze @ The Lime,Priyanka Singh,nice packing and good food,4,"1 Review , 2 Followers",2018-06-08 17:00:00,2018,26,5,False,False,False,Squeeze @ The Lime,4,General,"['packing', 'nice', 'good']"
Chinese Pavilion,Bhargava Krishna,checked in here to try some delicious chinese food here seen nonveg luncheon tray menu ans tried the same which they are charging 300 taxes started with manchow soup and liked it instantly thereafter luncheon tray had came with pepper chicken starter kimchi salad wolly chicken egg fried rice and egg hakka noodles taste is fine and didnt liked eating egg hakka noodles and egg fried rice at a time badly missed dessert along with tray dnt mind for extra price value for money and fine ambience,3,"472 Reviews , 1302 Followers",2016-05-31 16:41:00,2016,494,87,False,False,False,Chinese Pavilion,3,Chinese,"['egg', 'fine', 'noodles']"
Hyderabadi Daawat,Srinivas Reddy,they sent mini biryani instead of full biryani and also it was very cold and melted and price was 250 very unhappy with the restaurant,1,1 Review,2019-04-30 14:55:00,2019,134,25,False,False,False,Hyderabadi Daawat,1,Indian,"['biryani', 'sent', 'instead']"
